sample_id	chrom	start	end	label	source
24885	chr2	73292035	73293059	1	cpg_centered
24886	chr2	240888623	240889647	0	non_cpg_random
24887	chr2	3313522	3314546	1	cpg_centered
24888	chr2	240775651	240776675	0	non_cpg_random
24889	chr2	203238583	203239607	1	cpg_centered
24890	chr2	131105015	131106039	1	cpg_centered
24891	chr2	53786500	53787524	1	cpg_centered
24892	chr2	81555257	81556281	0	non_cpg_random
24893	chr2	77271953	77272977	0	non_cpg_random
24894	chr2	202793959	202794983	0	non_cpg_random
24895	chr2	89982976	89984000	0	non_cpg_random
24896	chr2	110071543	110072567	1	cpg_centered
24897	chr2	39123891	39124915	1	cpg_centered
24898	chr2	236848305	236849329	0	non_cpg_random
24899	chr2	178075954	178076978	0	non_cpg_random
24900	chr2	55635763	55636787	0	non_cpg_random
24901	chr2	218671376	218672400	1	cpg_centered
24902	chr2	33757563	33758587	0	non_cpg_random
24903	chr2	35502304	35503328	0	non_cpg_random
24904	chr2	2902554	2903578	0	non_cpg_random
24905	chr2	238916471	238917495	0	non_cpg_random
24906	chr2	29727779	29728803	0	non_cpg_random
24907	chr2	70141990	70143014	1	cpg_centered
24908	chr2	206835329	206836353	0	non_cpg_random
24909	chr2	14450330	14451354	0	non_cpg_random
24910	chr2	155881370	155882394	0	non_cpg_random
24911	chr2	190597023	190598047	0	non_cpg_random
24912	chr2	141227361	141228385	0	non_cpg_random
24913	chr2	141958833	141959857	0	non_cpg_random
24914	chr2	161066885	161067909	0	non_cpg_random
24915	chr2	190924160	190925184	0	non_cpg_random
24916	chr2	210973307	210974331	0	non_cpg_random
24917	chr2	224584643	224585667	1	cpg_centered
24918	chr2	70568553	70569577	0	non_cpg_random
24919	chr2	74507158	74508182	1	cpg_centered
24920	chr2	68522244	68523268	0	non_cpg_random
24921	chr2	81194232	81195256	1	cpg_centered
24922	chr2	55617018	55618042	1	cpg_centered
24923	chr2	120897217	120898241	0	non_cpg_random
24924	chr2	131682042	131683066	1	cpg_centered
24925	chr2	113499320	113500344	1	cpg_centered
24926	chr2	241985085	241986109	1	cpg_centered
24927	chr2	176081026	176082050	1	cpg_centered
24928	chr2	208032609	208033633	0	non_cpg_random
24929	chr2	236148004	236149028	0	non_cpg_random
24930	chr2	25168092	25169116	1	cpg_centered
24931	chr2	33728921	33729945	0	non_cpg_random
24932	chr2	113502855	113503879	1	cpg_centered
24933	chr2	221131254	221132278	0	non_cpg_random
24934	chr2	164683950	164684974	0	non_cpg_random
24935	chr2	145516932	145517956	0	non_cpg_random
24936	chr2	161507269	161508293	1	cpg_centered
24937	chr2	85026158	85027182	0	non_cpg_random
24938	chr2	38750455	38751479	1	cpg_centered
24939	chr2	181145984	181147008	0	non_cpg_random
24940	chr2	134918348	134919372	1	cpg_centered
24941	chr2	109614014	109615038	1	cpg_centered
24942	chr2	1838707	1839731	1	cpg_centered
24943	chr2	41061131	41062155	0	non_cpg_random
24944	chr2	83666879	83667903	0	non_cpg_random
24945	chr2	67320148	67321172	0	non_cpg_random
24946	chr2	59476426	59477450	0	non_cpg_random
24947	chr2	176122101	176123125	1	cpg_centered
24948	chr2	75416624	75417648	0	non_cpg_random
24949	chr2	118224029	118225053	1	cpg_centered
24950	chr2	127407834	127408858	1	cpg_centered
24951	chr2	105479775	105480799	0	non_cpg_random
24952	chr2	33570331	33571355	0	non_cpg_random
24953	chr2	64750934	64751958	1	cpg_centered
24954	chr2	237955588	237956612	1	cpg_centered
24955	chr2	131039640	131040664	1	cpg_centered
24956	chr2	174326254	174327278	1	cpg_centered
24957	chr2	196283228	196284252	0	non_cpg_random
24958	chr2	9521310	9522334	0	non_cpg_random
24959	chr2	209501031	209502055	0	non_cpg_random
24960	chr2	39120153	39121177	1	cpg_centered
24961	chr2	196170750	196171774	1	cpg_centered
24962	chr2	205942884	205943908	0	non_cpg_random
24963	chr2	3640269	3641293	1	cpg_centered
24964	chr2	101386758	101387782	1	cpg_centered
24965	chr2	102142219	102143243	1	cpg_centered
24966	chr2	192194665	192195689	1	cpg_centered
24967	chr2	232550186	232551210	1	cpg_centered
24968	chr2	41849356	41850380	0	non_cpg_random
24969	chr2	154486985	154488009	0	non_cpg_random
24970	chr2	231497161	231498185	0	non_cpg_random
24971	chr2	28326624	28327648	0	non_cpg_random
24972	chr2	47906153	47907177	1	cpg_centered
24973	chr2	128318332	128319356	1	cpg_centered
24974	chr2	35918013	35919037	0	non_cpg_random
24975	chr2	30947569	30948593	0	non_cpg_random
24976	chr2	119701342	119702366	0	non_cpg_random
24977	chr2	37196054	37197078	1	cpg_centered
24978	chr2	224994374	224995398	0	non_cpg_random
24979	chr2	91951907	91952931	0	non_cpg_random
24980	chr2	3396145	3397169	0	non_cpg_random
24981	chr2	239107611	239108635	1	cpg_centered
24982	chr2	147367210	147368234	0	non_cpg_random
24983	chr2	74754223	74755247	1	cpg_centered
24984	chr2	213805973	213806997	0	non_cpg_random
24985	chr2	109760403	109761427	1	cpg_centered
24986	chr2	212967342	212968366	0	non_cpg_random
24987	chr2	127674756	127675780	1	cpg_centered
24988	chr2	223732980	223734004	0	non_cpg_random
24989	chr2	20108192	20109216	0	non_cpg_random
24990	chr2	228664806	228665830	0	non_cpg_random
24991	chr2	4984854	4985878	0	non_cpg_random
24992	chr2	4861905	4862929	0	non_cpg_random
24993	chr2	195482481	195483505	0	non_cpg_random
24994	chr2	78974556	78975580	0	non_cpg_random
24995	chr2	236171155	236172179	1	cpg_centered
24996	chr2	11610281	11611305	1	cpg_centered
24997	chr2	52382019	52383043	0	non_cpg_random
24998	chr2	231037347	231038371	1	cpg_centered
24999	chr2	189983812	189984836	0	non_cpg_random
25000	chr2	233922257	233923281	0	non_cpg_random
25001	chr2	122340049	122341073	0	non_cpg_random
25002	chr2	62501488	62502512	0	non_cpg_random
25003	chr2	82596685	82597709	0	non_cpg_random
25004	chr2	44768116	44769140	1	cpg_centered
25005	chr2	3018700	3019724	0	non_cpg_random
25006	chr2	8077914	8078938	0	non_cpg_random
25007	chr2	192042811	192043835	0	non_cpg_random
25008	chr2	11465426	11466450	1	cpg_centered
25009	chr2	134009445	134010469	1	cpg_centered
25010	chr2	232522665	232523689	1	cpg_centered
25011	chr2	82489056	82490080	0	non_cpg_random
25012	chr2	87352205	87353229	0	non_cpg_random
25013	chr2	224290016	224291040	0	non_cpg_random
25014	chr2	108798530	108799554	0	non_cpg_random
25015	chr2	219567680	219568704	1	cpg_centered
25016	chr2	58046385	58047409	1	cpg_centered
25017	chr2	239727895	239728919	1	cpg_centered
25018	chr2	87341593	87342617	1	cpg_centered
25019	chr2	153524123	153525147	0	non_cpg_random
25020	chr2	85771858	85772882	1	cpg_centered
25021	chr2	131773512	131774536	0	non_cpg_random
25022	chr2	70900322	70901346	1	cpg_centered
25023	chr2	110556103	110557127	0	non_cpg_random
25024	chr2	3457475	3458499	1	cpg_centered
25025	chr2	181449308	181450332	0	non_cpg_random
25026	chr2	237691488	237692512	1	cpg_centered
25027	chr2	18689963	18690987	0	non_cpg_random
25028	chr2	204254680	204255704	0	non_cpg_random
25029	chr2	97995363	97996387	1	cpg_centered
25030	chr2	241844609	241845633	1	cpg_centered
25031	chr2	239905016	239906040	1	cpg_centered
25032	chr2	217259131	217260155	0	non_cpg_random
25033	chr2	240055863	240056887	0	non_cpg_random
25034	chr2	130390918	130391942	1	cpg_centered
25035	chr2	40710133	40711157	0	non_cpg_random
25036	chr2	88691248	88692272	1	cpg_centered
25037	chr2	239815924	239816948	1	cpg_centered
25038	chr2	162244680	162245704	0	non_cpg_random
25039	chr2	34297987	34299011	0	non_cpg_random
25040	chr2	163347867	163348891	1	cpg_centered
25041	chr2	502736	503760	1	cpg_centered
25042	chr2	92888447	92889471	0	non_cpg_random
25043	chr2	2185385	2186409	1	cpg_centered
25044	chr2	73674941	73675965	0	non_cpg_random
25045	chr2	80107250	80108274	0	non_cpg_random
25046	chr2	115434798	115435822	0	non_cpg_random
25047	chr2	238893249	238894273	1	cpg_centered
25048	chr2	79182937	79183961	0	non_cpg_random
25049	chr2	200863999	200865023	1	cpg_centered
25050	chr2	131298945	131299969	1	cpg_centered
25051	chr2	219245002	219246026	1	cpg_centered
25052	chr2	148146288	148147312	0	non_cpg_random
25053	chr2	55675478	55676502	0	non_cpg_random
25054	chr2	26345507	26346531	1	cpg_centered
25055	chr2	193114727	193115751	0	non_cpg_random
25056	chr2	236236634	236237658	1	cpg_centered
25057	chr2	10122136	10123160	1	cpg_centered
25058	chr2	105236266	105237290	1	cpg_centered
25059	chr2	9951040	9952064	1	cpg_centered
25060	chr2	42530621	42531645	0	non_cpg_random
25061	chr2	141781319	141782343	0	non_cpg_random
25062	chr2	157875741	157876765	1	cpg_centered
25063	chr2	132627487	132628511	0	non_cpg_random
25064	chr2	179808165	179809189	0	non_cpg_random
25065	chr2	151242029	151243053	0	non_cpg_random
25066	chr2	176159488	176160512	1	cpg_centered
25067	chr2	144516338	144517362	1	cpg_centered
25068	chr2	41840826	41841850	1	cpg_centered
25069	chr2	126689035	126690059	0	non_cpg_random
25070	chr2	200306611	200307635	1	cpg_centered
25071	chr2	187124962	187125986	0	non_cpg_random
25072	chr2	27408974	27409998	1	cpg_centered
25073	chr2	142982511	142983535	0	non_cpg_random
25074	chr2	207279479	207280503	0	non_cpg_random
25075	chr2	58883802	58884826	0	non_cpg_random
25076	chr2	44937913	44938937	1	cpg_centered
25077	chr2	241814319	241815343	1	cpg_centered
25078	chr2	174903754	174904778	0	non_cpg_random
25079	chr2	1479559	1480583	0	non_cpg_random
25080	chr2	177883882	177884906	0	non_cpg_random
25081	chr2	120222803	120223827	1	cpg_centered
25082	chr2	69829447	69830471	1	cpg_centered
25083	chr2	70767352	70768376	1	cpg_centered
25084	chr2	62017380	62018404	0	non_cpg_random
25085	chr2	65435750	65436774	1	cpg_centered
25086	chr2	8867949	8868973	0	non_cpg_random
25087	chr2	153978339	153979363	0	non_cpg_random
25088	chr2	100104161	100105185	1	cpg_centered
25089	chr2	91685248	91686272	1	cpg_centered
25090	chr2	233059982	233061006	1	cpg_centered
25091	chr2	134191314	134192338	1	cpg_centered
25092	chr2	96265325	96266349	1	cpg_centered
25093	chr2	199437303	199438327	0	non_cpg_random
25094	chr2	45544	46568	1	cpg_centered
25095	chr2	220512061	220513085	0	non_cpg_random
25096	chr2	73202325	73203349	1	cpg_centered
25097	chr2	49813965	49814989	0	non_cpg_random
25098	chr2	188815883	188816907	0	non_cpg_random
25099	chr2	207165928	207166952	1	cpg_centered
25100	chr2	144622479	144623503	0	non_cpg_random
25101	chr2	159727041	159728065	0	non_cpg_random
25102	chr2	177263820	177264844	1	cpg_centered
25103	chr2	120345079	120346103	1	cpg_centered
25104	chr2	167098816	167099840	0	non_cpg_random
25105	chr2	92073281	92074305	1	cpg_centered
25106	chr2	62719314	62720338	0	non_cpg_random
25107	chr2	82406195	82407219	0	non_cpg_random
25108	chr2	238452680	238453704	1	cpg_centered
25109	chr2	174340958	174341982	1	cpg_centered
25110	chr2	216792644	216793668	0	non_cpg_random
25111	chr2	240965878	240966902	1	cpg_centered
25112	chr2	99489376	99490400	1	cpg_centered
25113	chr2	100819242	100820266	1	cpg_centered
25114	chr2	63055171	63056195	1	cpg_centered
25115	chr2	120654061	120655085	1	cpg_centered
25116	chr2	187949753	187950777	0	non_cpg_random
25117	chr2	87854664	87855688	0	non_cpg_random
25118	chr2	74784025	74785049	0	non_cpg_random
25119	chr2	80632280	80633304	0	non_cpg_random
25120	chr2	180919065	180920089	0	non_cpg_random
25121	chr2	181457156	181458180	1	cpg_centered
25122	chr2	194620645	194621669	0	non_cpg_random
25123	chr2	238847426	238848450	1	cpg_centered
25124	chr2	131475785	131476809	1	cpg_centered
25125	chr2	113324545	113325569	1	cpg_centered
25126	chr2	156435531	156436555	1	cpg_centered
25127	chr2	36126118	36127142	0	non_cpg_random
25128	chr2	26562611	26563635	1	cpg_centered
25129	chr2	191971548	191972572	0	non_cpg_random
25130	chr2	181516335	181517359	0	non_cpg_random
25131	chr2	118208661	118209685	0	non_cpg_random
25132	chr2	113275399	113276423	1	cpg_centered
25133	chr2	83642770	83643794	0	non_cpg_random
25134	chr2	171160177	171161201	1	cpg_centered
25135	chr2	104843501	104844525	1	cpg_centered
25136	chr2	104790698	104791722	0	non_cpg_random
25137	chr2	101292775	101293799	0	non_cpg_random
25138	chr2	138571171	138572195	0	non_cpg_random
25139	chr2	166597852	166598876	0	non_cpg_random
25140	chr2	130139169	130140193	1	cpg_centered
25141	chr2	113290852	113291876	1	cpg_centered
25142	chr2	130036552	130037576	1	cpg_centered
25143	chr2	176188413	176189437	1	cpg_centered
25144	chr2	134120204	134121228	1	cpg_centered
25145	chr2	55476502	55477526	0	non_cpg_random
25146	chr2	163635617	163636641	0	non_cpg_random
25147	chr2	57441452	57442476	0	non_cpg_random
25148	chr2	54330185	54331209	1	cpg_centered
25149	chr2	128380	129404	0	non_cpg_random
25150	chr2	96305090	96306114	1	cpg_centered
25151	chr2	72825291	72826315	1	cpg_centered
25152	chr2	109947437	109948461	1	cpg_centered
25153	chr2	50554724	50555748	0	non_cpg_random
25154	chr2	96739415	96740439	1	cpg_centered
25155	chr2	240916162	240917186	1	cpg_centered
25156	chr2	23940226	23941250	1	cpg_centered
25157	chr2	106154302	106155326	0	non_cpg_random
25158	chr2	210002202	210003226	1	cpg_centered
25159	chr2	235042477	235043501	1	cpg_centered
25160	chr2	110732341	110733365	1	cpg_centered
25161	chr2	176305232	176306256	0	non_cpg_random
25162	chr2	85560940	85561964	1	cpg_centered
25163	chr2	240024845	240025869	1	cpg_centered
25164	chr2	121507798	121508822	0	non_cpg_random
25165	chr2	152690735	152691759	0	non_cpg_random
25166	chr2	70574404	70575428	0	non_cpg_random
25167	chr2	198213585	198214609	0	non_cpg_random
25168	chr2	131673404	131674428	1	cpg_centered
25169	chr2	238693921	238694945	0	non_cpg_random
25170	chr2	222655473	222656497	1	cpg_centered
25171	chr2	201048577	201049601	0	non_cpg_random
25172	chr2	185873312	185874336	0	non_cpg_random
25173	chr2	147788831	147789855	0	non_cpg_random
25174	chr2	223944342	223945366	1	cpg_centered
25175	chr2	178450654	178451678	1	cpg_centered
25176	chr2	108391715	108392739	0	non_cpg_random
25177	chr2	20515224	20516248	0	non_cpg_random
25178	chr2	119678682	119679706	1	cpg_centered
25179	chr2	189821634	189822658	1	cpg_centered
25180	chr2	222303599	222304623	1	cpg_centered
25181	chr2	145456561	145457585	0	non_cpg_random
25182	chr2	106342352	106343376	1	cpg_centered
25183	chr2	103202267	103203291	0	non_cpg_random
25184	chr2	57905064	57906088	0	non_cpg_random
25185	chr2	241558716	241559740	1	cpg_centered
25186	chr2	217857499	217858523	0	non_cpg_random
25187	chr2	88044147	88045171	0	non_cpg_random
25188	chr2	131828612	131829636	1	cpg_centered
25189	chr2	18444457	18445481	0	non_cpg_random
25190	chr2	26184456	26185480	1	cpg_centered
25191	chr2	51442213	51443237	0	non_cpg_random
25192	chr2	52687913	52688937	0	non_cpg_random
25193	chr2	214209232	214210256	0	non_cpg_random
25194	chr2	9393048	9394072	1	cpg_centered
25195	chr2	182269729	182270753	0	non_cpg_random
25196	chr2	78822928	78823952	0	non_cpg_random
25197	chr2	227472085	227473109	1	cpg_centered
25198	chr2	112481827	112482851	1	cpg_centered
25199	chr2	12212991	12214015	0	non_cpg_random
25200	chr2	1282233	1283257	1	cpg_centered
25201	chr2	68840442	68841466	0	non_cpg_random
25202	chr2	128129490	128130514	0	non_cpg_random
25203	chr2	221334810	221335834	0	non_cpg_random
25204	chr2	14735584	14736608	0	non_cpg_random
25205	chr2	1568253	1569277	1	cpg_centered
25206	chr2	239214657	239215681	0	non_cpg_random
25207	chr2	121755168	121756192	1	cpg_centered
25208	chr2	61065579	61066603	1	cpg_centered
25209	chr2	28299127	28300151	0	non_cpg_random
25210	chr2	49835258	49836282	0	non_cpg_random
25211	chr2	100999299	101000323	0	non_cpg_random
25212	chr2	234554823	234555847	0	non_cpg_random
25213	chr2	44932351	44933375	1	cpg_centered
25214	chr2	1656253	1657277	0	non_cpg_random
25215	chr2	205219126	205220150	0	non_cpg_random
25216	chr2	127219091	127220115	1	cpg_centered
25217	chr2	21043431	21044455	1	cpg_centered
25218	chr2	102736305	102737329	1	cpg_centered
25219	chr2	240998393	240999417	1	cpg_centered
25220	chr2	47905131	47906155	1	cpg_centered
25221	chr2	31137693	31138717	1	cpg_centered
25222	chr2	232992182	232993206	0	non_cpg_random
25223	chr2	65313390	65314414	1	cpg_centered
25224	chr2	42009443	42010467	0	non_cpg_random
25225	chr2	104027500	104028524	0	non_cpg_random
25226	chr2	69960974	69961998	1	cpg_centered
25227	chr2	59268455	59269479	0	non_cpg_random
25228	chr2	196926641	196927665	1	cpg_centered
25229	chr2	237465453	237466477	0	non_cpg_random
25230	chr2	20302666	20303690	0	non_cpg_random
25231	chr2	157161442	157162466	0	non_cpg_random
25232	chr2	49322066	49323090	0	non_cpg_random
25233	chr2	136764996	136766020	1	cpg_centered
25234	chr2	56461845	56462869	0	non_cpg_random
25235	chr2	17956048	17957072	0	non_cpg_random
25236	chr2	263807	264831	1	cpg_centered
25237	chr2	232458436	232459460	1	cpg_centered
25238	chr2	99020626	99021650	0	non_cpg_random
25239	chr2	43490949	43491973	0	non_cpg_random
25240	chr2	43067776	43068800	1	cpg_centered
25241	chr2	72115304	72116328	0	non_cpg_random
25242	chr2	135182091	135183115	0	non_cpg_random
25243	chr2	216412062	216413086	1	cpg_centered
25244	chr2	126655845	126656869	1	cpg_centered
25245	chr2	235670082	235671106	1	cpg_centered
25246	chr2	197499311	197500335	1	cpg_centered
25247	chr2	122543087	122544111	0	non_cpg_random
25248	chr2	163388128	163389152	0	non_cpg_random
25249	chr2	233566185	233567209	1	cpg_centered
25250	chr2	114471102	114472126	0	non_cpg_random
25251	chr2	128321735	128322759	1	cpg_centered
25252	chr2	101001478	101002502	1	cpg_centered
25253	chr2	177448190	177449214	0	non_cpg_random
25254	chr2	52774552	52775576	0	non_cpg_random
25255	chr2	48529847	48530871	1	cpg_centered
25256	chr2	20446935	20447959	1	cpg_centered
25257	chr2	229941941	229942965	0	non_cpg_random
25258	chr2	176147283	176148307	1	cpg_centered
25259	chr2	231604236	231605260	1	cpg_centered
25260	chr2	227443157	227444181	0	non_cpg_random
25261	chr2	95426869	95427893	1	cpg_centered
25262	chr2	54115212	54116236	1	cpg_centered
25263	chr2	153871152	153872176	1	cpg_centered
25264	chr2	88764974	88765998	1	cpg_centered
25265	chr2	164841159	164842183	1	cpg_centered
25266	chr2	58066361	58067385	0	non_cpg_random
25267	chr2	49370598	49371622	0	non_cpg_random
25268	chr2	127889920	127890944	0	non_cpg_random
25269	chr2	193735574	193736598	0	non_cpg_random
25270	chr2	147971718	147972742	0	non_cpg_random
25271	chr2	153012239	153013263	0	non_cpg_random
25272	chr2	242046648	242047672	1	cpg_centered
25273	chr2	85753713	85754737	1	cpg_centered
25274	chr2	144631552	144632576	0	non_cpg_random
25275	chr2	95434995	95436019	1	cpg_centered
25276	chr2	130692259	130693283	1	cpg_centered
25277	chr2	129659409	129660433	0	non_cpg_random
25278	chr2	26308579	26309603	0	non_cpg_random
25279	chr2	222616947	222617971	0	non_cpg_random
25280	chr2	147918507	147919531	0	non_cpg_random
25281	chr2	229087647	229088671	0	non_cpg_random
25282	chr2	77238511	77239535	0	non_cpg_random
25283	chr2	36011962	36012986	0	non_cpg_random
25284	chr2	45610786	45611810	1	cpg_centered
25285	chr2	28864737	28865761	0	non_cpg_random
25286	chr2	108786268	108787292	1	cpg_centered
25287	chr2	118087831	118088855	1	cpg_centered
25288	chr2	240322606	240323630	1	cpg_centered
25289	chr2	146587010	146588034	1	cpg_centered
25290	chr2	12266019	12267043	0	non_cpg_random
